time,DMU1_AI,DMU1_RAW,DMU1_PM10,DMU1_RH,DMU1_TEMP,DMU2_AI,DMU2_RAW,DMU2_PM10,DMU2_RH,DMU2_TEMP,DMU3_AI,DMU3_RAW,DMU3_PM10,DMU3_RH,DMU3_TEMP,DMU4_AI,DMU4_RAW,DMU4_PM10,DMU4_RH,DMU4_TEMP
2020-07-15 16:40:00,3.6470000000000007,1.9,2.7,32.775,32.723,2.281818181818182,2.1818181818181817,2.8181818181818183,35.408181818181816,35.11,3.5981818181818186,1.7272727272727273,2.090909090909091,20.398181818181815,42.152727272727276,4.175,2.7,3.6,21.085,41.316
2020-07-15 16:42:00,5.129,4.2,4.4,31.695000000000004,33.31099999999999,2.939166666666667,3.3333333333333335,3.9166666666666665,35.23250000000001,35.11666666666667,3.768,2.0,2.5,19.989,42.327999999999996,5.71909090909091,5.2727272727272725,6.0,20.644545454545455,41.61636363636364
2020-07-15 16:44:00,4.423636363636363,3.090909090909091,3.4545454545454546,30.436363636363637,33.48909090909091,2.4736363636363636,2.8181818181818183,3.272727272727273,34.269090909090906,35.31727272727274,4.318181818181818,2.909090909090909,3.6363636363636362,19.707272727272727,42.07090909090909,4.732000000000001,3.6,3.8,20.298,41.384
2020-07-15 16:46:00,4.331999999999999,3.0,3.5,30.907999999999998,33.676,2.598181818181818,2.727272727272727,2.727272727272727,35.11727272727273,34.88909090909091,3.6630000000000003,1.8,2.0,20.335,41.74799999999999,4.719,3.6,4.8,20.856,41.188
2020-07-15 16:48:00,7.428999999999999,8.1,9.4,29.54,34.403000000000006,6.481666666666666,10.833333333333334,11.666666666666666,35.415,34.62583333333333,10.219999999999999,13.9,15.2,20.249999999999996,41.775,11.291,16.0,17.1,20.490999999999996,41.528000000000006
2020-07-15 16:50:00,7.704000000000001,8.8,10.3,29.090999999999998,34.649,4.918181818181818,6.909090909090909,7.454545454545454,35.66545454545454,34.24272727272727,6.595454545454547,7.0,7.181818181818182,20.10272727272727,41.76272727272727,9.265454545454544,11.545454545454545,12.818181818181818,20.31272727272727,41.555454545454545
2020-07-15 16:52:00,4.204,2.8,3.9,29.129999999999995,34.597,2.598181818181818,2.090909090909091,2.272727272727273,36.37272727272727,33.74999999999999,3.963,2.3,2.6,20.395,41.541,4.667000000000001,3.5,3.7,20.532,41.321000000000005
2020-07-15 16:54:00,7.600999999999999,8.6,10.9,29.181,35.102,5.623333333333334,8.583333333333334,9.5,36.689166666666665,34.165,6.388000000000001,6.4,7.3,20.814,41.555,10.276,14.2,15.5,20.860999999999997,41.61
2020-07-15 16:56:00,7.265000000000001,8.3,10.7,28.729000000000003,35.33899999999999,6.762727272727273,10.727272727272727,12.090909090909092,35.83090909090909,34.65909090909091,9.366363636363637,11.272727272727273,13.454545454545455,20.70636363636364,41.66,8.487000000000002,10.4,11.6,20.641,41.61399999999999
2020-07-15 16:58:00,9.177,12.7,13.9,28.525,35.493,5.568181818181818,7.7272727272727275,8.818181818181818,36.10363636363637,34.53363636363636,8.213999999999999,10.0,11.4,20.779000000000003,41.620000000000005,10.910909090909088,14.727272727272727,15.909090909090908,20.729090909090907,41.63545454545454
2020-07-15 17:00:00,5.881818181818182,5.636363636363637,7.545454545454546,28.201818181818172,35.86272727272728,5.340833333333332,7.333333333333333,9.0,36.211666666666666,34.615833333333335,5.675454545454546,5.2727272727272725,5.909090909090909,20.923636363636362,41.57545454545454,6.68,6.9,7.2,20.787,41.70100000000001
2020-07-15 17:02:00,9.636999999999997,12.4,14.3,27.76,36.36999999999999,7.361818181818182,12.0,13.090909090909092,35.92636363636363,35.03909090909091,9.132,11.0,12.4,20.954,41.778,10.889,14.6,15.4,20.857000000000003,41.84500000000001
2020-07-15 17:04:00,5.256,4.6,5.8,27.204,36.714000000000006,3.1363636363636362,3.727272727272727,4.363636363636363,35.46272727272728,35.35727272727273,5.756363636363636,5.363636363636363,5.545454545454546,20.702727272727273,41.873636363636365,6.423,6.6,7.4,20.45,42.136
2020-07-15 17:06:00,5.292,4.7,5.5,27.340999999999998,36.689,3.4583333333333335,4.25,4.583333333333333,35.4675,35.306666666666665,5.269,4.6,4.9,20.996,41.696000000000005,5.399090909090909,4.818181818181818,5.454545454545454,20.578181818181818,42.09545454545455
2020-07-15 17:08:00,3.4919999999999995,1.6,2.1,27.030999999999995,36.764,2.3163636363636364,2.1818181818181817,2.8181818181818183,35.61272727272728,35.07818181818181,4.081818181818181,2.5454545454545454,3.1818181818181817,20.928181818181812,41.52454545454545,4.869999999999999,3.9,5.3,20.489000000000004,41.992999999999995
